lag_days,acf,persona
2.3796296296296298,-0.03582980542309828,Commuter
2.388888888888889,0.009232479624936365,Commuter
2.3981481481481484,0.05584985089259627,Commuter
2.4074074074074074,0.10373948239726621,Commuter
2.4166666666666665,0.15023847863070378,Commuter
2.425925925925926,0.1921446334138173,Commuter
2.435185185185185,0.230216034068758,Commuter
2.4444444444444446,0.2616529659738267,Commuter
2.4537037037037037,0.2837473332539248,Commuter
2.462962962962963,0.3017683376868498,Commuter
2.4722222222222223,0.3146509621355779,Commuter
2.4814814814814814,0.3188217524993195,Commuter
2.490740740740741,0.32454272852096444,Commuter
2.5,0.3318212513937053,Commuter
2.509259259259259,0.3322506018825018,Commuter
2.5185185185185186,0.33419959860146653,Commuter
2.5277777777777777,0.33665201916119425,Commuter
2.537037037037037,0.3288697367012364,Commuter
2.5462962962962963,0.3148149023589155,Commuter
2.5555555555555554,0.2952727126203972,Commuter
2.564814814814815,0.2647259678261745,Commuter
2.574074074074074,0.22632259652823036,Commuter
2.5833333333333335,0.18310675469539578,Commuter
2.5925925925925926,0.13444970046703383,Commuter
2.6018518518518516,0.08391456421219559,Commuter
2.611111111111111,0.03445916934695847,Commuter
2.6203703703703702,-0.013390935922008353,Commuter
2.6296296296296298,-0.056991785400592215,Commuter
2.638888888888889,-0.09508335657416492,Commuter
2.6481481481481484,-0.1287297625212552,Commuter
2.6574074074074074,-0.15665455017956256,Commuter
2.6666666666666665,-0.17844732536563804,Commuter
2.675925925925926,-0.19625697451164123,Commuter
2.685185185185185,-0.2098053058624492,Commuter
2.6944444444444446,-0.21934094324850634,Commuter
2.7037037037037037,-0.22700985210891428,Commuter
2.712962962962963,-0.23244746511693967,Commuter
2.7222222222222223,-0.23622296032020765,Commuter
2.7314814814814814,-0.24007904160435362,Commuter
2.740740740740741,-0.2434814528317745,Commuter
2.75,-0.24666549526059592,Commuter
2.759259259259259,-0.2511299933745932,Commuter
2.7685185185185186,-0.25608037814667284,Commuter
2.7777777777777777,-0.2610350630441576,Commuter
2.787037037037037,-0.26715095641964115,Commuter
2.7962962962962963,-0.27310056170146035,Commuter
2.8055555555555554,-0.27767772528858925,Commuter
2.814814814814815,-0.2815654487566151,Commuter
2.824074074074074,-0.2830378961840335,Commuter
2.8333333333333335,-0.28078384333252243,Commuter
2.8425925925925926,-0.27473122278777845,Commuter
2.8518518518518516,-0.2626388256240902,Commuter
2.861111111111111,-0.24417889427933426,Commuter
2.8703703703703702,-0.21967574268752477,Commuter
2.8796296296296298,-0.18675595352198707,Commuter
2.888888888888889,-0.1454606576005067,Commuter
2.8981481481481484,-0.09681538807211382,Commuter
2.9074074074074074,-0.038547067562177344,Commuter
2.9166666666666665,0.02861891217912738,Commuter
2.925925925925926,0.10257346699069964,Commuter
2.935185185185185,0.18470890459568548,Commuter
2.9444444444444446,0.2706504361007022,Commuter
2.9537037037037037,0.35465065612951624,Commuter
2.962962962962963,0.43840823617155067,Commuter
2.9722222222222223,0.5130622641325558,Commuter
